"","Activity","Subject","tBodyAcc-mean()-X","tBodyAcc-mean()-Y","tBodyAcc-mean()-Z","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-mean()","tBodyAccMag-std()","tGravityAccMag-mean()","tGravityAccMag-std()","tBodyAccJerkMag-mean()","tBodyAccJerkMag-std()","tBodyGyroMag-mean()","tBodyGyroMag-std()","tBodyGyroJerkMag-mean()","tBodyGyroJerkMag-std()","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Y","fBodyAccJerk-mean()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyAccMag-mean()","fBodyAccMag-std()","fBodyBodyAccJerkMag-mean()","fBodyBodyAccJerkMag-std()","fBodyBodyGyroMag-mean()","fBodyBodyGyroMag-std()","fBodyBodyGyroJerkMag-mean()","fBodyBodyGyroJerkMag-std()"
"93","WALKING",3,3,4,3,4,0.275567462068966,-0.0171767844203448,-0.283072039448276,-0.210617311913793,-0.3000793945,0.43910710362069,0.936506743275862,-0.261986357931034,0.320809456034483,0.236571094982759,0.140368770689655,0.119717908474138,0.0814745882660345,0.0100591485,0.169632179666207,-0.269100116222414,-0.154998805224138,0.244050854189655,-0.0256405192517241,-0.0779150937413793,0.0403203988768966,0.116839376274138,0.00185472517586207,-0.173056619346552,-0.0952398165017241,-0.0387874651724138,-0.18556320412069,0.542700183275862,-0.122622286691379,0.0438267057,-0.122622286691379,0.0438267057,-0.147862600731034,-0.0698516964681034,0.0920468279258621,-0.0895424885526724,0.258331802155172,-0.177299536823966,-0.199023779502414,-0.00914485798965517,-0.316614011689655,-0.0813024353275862,-0.941867909827586,-0.925093777241379,-0.808514186551724,-0.951975207068966,-0.304694442551724,-0.140508590224138,-0.949323659310345,-0.910437342931035,-0.805597267931034,-0.955149565172414,-0.437845763793103,-0.561526265344828,-0.962583977413793,-0.94761116362069,-0.619500594655172,0.113494312836207,-0.905856591206897,-0.11716398312069,-0.836427942586207,0.180946463034483
"94","WALKING",4,4,4,4,4,0.278582015166667,-0.0148399475341667,0.05694856782,0.179301198476667,0.118243599566667,0.186199354856667,0.963999696833333,-0.0858540265666667,0.641068377666667,-0.0666911924833333,-0.2810648057,0.05645850869,0.0783529082183333,0.00295602428666667,-0.0248401983216667,0.349617015566667,0.251500198766667,0.296045602775,-0.0317982557795,-0.0726905278583333,0.290848606616667,-0.6917904285,0.06401113378,0.149403463741667,-0.115321556475,-0.0393474489133333,-0.00228531845894583,-0.335381978,0.08692480524,0.00187529330833334,0.08692480524,0.00187529330833334,-0.026864884354,0.0126838403883333,0.0439054766843333,-0.161975298733333,0.348245891333333,-0.177945213005,-0.203705174573333,-0.105221905636667,-0.426719449666667,-0.14939963344,-0.978080029166667,-0.968458204,-0.909461955,-0.978955181666667,-0.358883413666667,-0.279553391533333,-0.980179114333333,-0.963116376,-0.9486415005,-0.980444192666667,-0.373384540666667,-0.688460056666667,-0.970136884,-0.975339506333333,-0.6172413775,0.382096409966667,-0.87301587,0.111486484954333,-0.717948715666667,0.0697301245295
"95","WALKING",5,5,4,5,4,0.27784234625,-0.0172850317482679,-0.294159251339286,0.107216142973214,-0.091306385975,0.382942762321429,0.972624959821429,-0.100440285303571,0.33463641,0.156254978625,-0.132134900540714,0.0719275977798214,0.0845888833571429,-0.0163194101232143,0.0026165025375,0.113676155053393,-0.174639981366071,0.361415060485714,-0.0488919896632143,-0.0690135249642857,0.155847166255357,-0.240145110196429,0.0893538097946429,-0.101311899116071,-0.0888408355267857,-0.0449559531089286,0.216494624465893,-0.148194504210714,-0.146658844242857,0.1223284751375,-0.146658844242857,0.1223284751375,-0.131361297978571,0.169010705357143,0.234597592189286,-0.197377375357143,0.246729625701786,-0.1579645805,-0.398630743857143,0.186817668791071,-0.287782607410714,0.00946037755178572,-0.959547001071429,-0.935197309464286,-0.847459651785714,-0.963559154642857,-0.344954806428571,-0.181055554206071,-0.962611520357143,-0.915312383035714,-0.863341804642857,-0.9665828725,-0.372668749642857,-0.513951718392857,-0.925265421607143,-0.919099060714286,-0.5098522175,0.149852522225,-0.887188204821429,-0.00497287788214286,-0.793040292928571,0.250620609769643
"96","WALKING",6,6,4,6,4,0.283658868070175,-0.0168954189082456,-0.142271702615789,-0.212159444610526,-0.326302523157895,0.366354059473684,0.958067455087719,-0.214694852280702,0.269511144264912,0.325097299754386,-0.0265285940526316,0.0169139699122807,0.0699585876912281,-0.0164831715964912,0.222770903875439,-0.182284725268421,-0.241157472566667,0.322072496964912,-0.025509618645614,-0.0744462466,0.169311378192982,-0.145361608054386,-0.0745771988631579,-0.0431788198070175,-0.0878891090105263,-0.0362308971842105,0.200844520368421,-0.131425341701754,-0.0252695009298246,0.0245875757877193,-0.0252695009298246,0.0245875757877193,-0.0730399843210526,-0.0775624744070176,0.260907355889474,-0.258728568738597,0.333165731624561,-0.255240418,-0.190365197042807,0.0283522050491228,-0.187934323140351,0.140781621991228,-0.90685848,-0.927115013684211,-0.877231828947368,-0.918992881754386,-0.150942917824561,-0.0753742321614035,-0.910648006666667,-0.885921064912281,-0.858828975263158,-0.917416949473684,-0.239650710533333,-0.341378429473684,-0.868469078947368,-0.869442886350877,-0.578947367719298,0.20009036395614,-0.894736838421053,-0.00922884645438597,-0.705802969298246,0.293109613491228
"97","WALKING",7,7,4,7,4,0.275592961754386,-0.018653665345614,-0.119213852733333,-0.28000988875614,-0.194985284831579,0.60206422877193,0.932566472280702,-0.159097003684211,0.558430386666667,0.00265998777894736,0.187488615824561,0.424212271754386,0.0901462649192983,0.0184322723280702,0.054251196245614,-0.412930007333333,-0.30643702354386,0.546614814736842,0.00228835208526316,-0.0837113724842105,0.489658729631579,0.149262830084211,0.232027580782456,0.0406327858210526,-0.123654199751333,-0.0447766029745614,-0.185904150315789,-0.0054765668245614,-0.0755276048684211,0.0587005487508772,-0.0755276048684211,0.0587005487508772,-0.167923168249123,0.185510718280702,0.340873716561404,-0.374321418754386,0.307933451929825,-0.485365874035088,-0.135685404491228,0.47971797322807,-0.343048405789474,-0.0641564202736842,-0.796053555438596,-0.738605617192982,-0.325855283807018,-0.83000385245614,-0.383715797719298,-0.123192887383684,-0.798812833508772,-0.583731962280702,-0.414279812105263,-0.826544750175439,-0.318395104666667,-0.151966687436842,-0.94121242877193,-0.925804368596491,-0.737447065438597,0.172997883545614,-0.879142296842105,-0.0127446365087719,-0.800269902280702,0.300315718087719
"98","WALKING",8,8,4,8,4,0.27468631,-0.0186628865310417,-0.147275121791667,-0.1205282756875,-0.194711654295833,0.168123973770833,0.913586347916667,-0.217102194583333,0.449283648958333,0.165914031145833,-0.120799527145833,-0.15543173314375,0.0703393490833333,-0.00603947514583333,0.106113937535417,-0.109921972,0.146338962020833,0.367506569208333,0.0235088228254167,-0.095791790535,0.3370950493125,-0.243882734354167,-0.3473464451,0.258689555625,-0.135886431360417,-0.0314880905541667,-0.1700899652375,0.180231923604167,-0.13223868001875,0.126041900847292,-0.13223868001875,0.126041900847292,-0.0185717256341667,0.215482018645833,-0.0406844697916667,0.00900371604166667,0.291886560354167,-0.149078693052083,-0.0612798239375,-0.255383628104167,-0.247389011875,0.316982393333333,-0.883547737291667,-0.844704125625,-0.605638710833333,-0.878661203541667,-0.311198711041667,0.0796832872416667,-0.894489527708333,-0.804045478958333,-0.669684554791667,-0.889397910625,-0.102063053808333,-0.259729692333333,-0.943272002708333,-0.882896158958333,-0.521551720833333,0.204080887916667,-0.865740737916667,0.176189876266667,-0.807692303541667,0.0890005737952083
"99","WALKING",9,9,4,9,4,0.278502842115385,-0.0180891971284423,0.00513823717692308,-0.195114126230769,-0.0484480115403846,-0.0466757132692308,0.951867079615385,-0.0314341738730769,0.656558318461538,-0.278448674903846,0.15355297975,-0.176156275096154,0.0704357270480769,0.0212255910017308,0.0897068603692308,-0.0795973109038462,0.617604753653846,-0.123706675015385,-0.0808360598653846,-0.0625598710615385,0.354868764519231,-0.019894675825,-0.338106740098077,0.10255169175,-0.0809204094461538,-0.0356283427038462,-0.0492031949153846,-0.112892715923077,-0.135086341790385,0.088621790825,-0.135086341790385,0.088621790825,-0.101972048480769,0.0658276300211539,0.0798620451403846,-0.211501870659404,0.353629211615385,-0.325909319634615,0.0030910699,-0.10991331495,-0.294711163653846,-0.257677616153846,-0.892937704230769,-0.884793751730769,-0.549559887115385,-0.922679107884615,-0.314265401346154,-0.367706595,-0.904587787307692,-0.854028610576923,-0.706847698076923,-0.922810610384615,-0.383676120961538,-0.436905860576923,-0.954644577307692,-0.885311623653846,-0.462864717673077,0.161672988528846,-0.873626370576923,0.159239938555769,-0.710059169923077,0.127416241121154
"100","WALKING",10,10,4,10,4,0.278574076603774,-0.017022351190566,-0.235667818698113,-0.111307664960377,-0.0544503301292453,-0.0611848628867925,0.963092149811321,-0.0838277013962264,0.0448543793169811,-0.255533764679245,-0.227582018941509,-0.0244950234339623,0.0857943809283019,0.00408248792641509,0.231944785281132,-0.0961482853962264,-0.0660508269754717,-0.0975611775660377,0.0106894976215094,-0.0819540783760943,0.335824080830189,0.0800776236735849,0.229425297001887,-0.127845155071698,-0.122709563462264,-0.0519204981037736,-0.0119238956245283,0.126632168490566,0.0488762583797358,-0.0856396276003774,0.0488762583797358,-0.0856396276003774,-0.0207309359358491,-0.168420714366038,0.0286276498603774,-0.0644984365113208,0.153200972584906,-0.230755452664151,0.084281202909434,-0.094458922509434,-0.114190001283019,0.0533911909886792,-0.896890051509434,-0.896210302264151,-0.823454846415094,-0.889545641509434,-0.107941107467925,0.0309052018326415,-0.899087736792453,-0.848477007735849,-0.855858996415094,-0.890495978301887,-0.277913780754717,-0.345209034528302,-0.909605206792453,-0.89807812245283,-0.884189978679245,0.179599864783019,-0.88080263245283,-0.0712853941698113,-0.730043539811321,0.129100106828302
"101","WALKING",11,11,4,11,4,0.271821892881356,-0.0166475833623729,-0.29356406379661,-0.0907274920915254,-0.000183889927118645,0.254059976864407,0.946468451355932,-0.212045870169492,0.259850026572881,-0.0599794698305085,-0.36639925719661,0.198442144830508,0.0829709328491525,0.0127682476559322,0.140227304779661,-0.136081534462712,0.0916694977677966,0.433869869661017,-0.0426928995457627,-0.0705104974254237,0.0175453434661017,-0.261367904515254,0.109439590064407,-0.135313543294915,-0.0918204195491525,-0.0514172549559322,-0.207952591983051,0.237791677084746,-0.062724785499661,0.0167550765762712,-0.062724785499661,0.0167550765762712,0.00386644296694915,0.113072841868644,-0.279458490338983,0.183501628120339,0.0903024715915254,-0.0662724011067797,-0.0698211371694915,-0.152727154605085,-0.396533731864407,-0.0830478435976271,-0.966152504067797,-0.962173334745763,-0.88575693779661,-0.969135489830508,-0.453265268813559,-0.241801726186441,-0.966716771186441,-0.954097163559322,-0.943196476610169,-0.970060185932203,-0.514753307627119,-0.593107398474576,-0.976383510677966,-0.957827044915254,-0.675043832542373,0.0935818048854746,-0.898843148644068,0.0844543080474576,-0.838331162372881,-0.0748370693566102
"102","WALKING",12,12,4,12,4,0.2771286656,-0.015560927606,-0.2445964971674,-0.158109994502,-0.293614767658,0.088594778482,0.9668735148,-0.1559834498,0.359114018094,0.246071170558,0.0052641756,0.1986850547,0.045764401482,0.0197766948336,-0.040628176126,-0.10470082942,-0.305837007396,-0.077472937966,-0.1045136708758,-0.03442910782,0.364291063302,-0.050302126982,-0.127242062144,0.21680100954,-0.06223893174,-0.049852604592,-0.2159002432,0.1620967989,0.057135538882,-0.061115335534,0.057135538882,-0.061115335534,-0.001358603,-0.00866083802,0.077118703744,-0.2123920093,0.24878186662,-0.246040772324,-0.07609410332,-0.0034397050136,-0.05435763951,-0.071302455092,-0.9324350274,-0.9090461348,-0.8213463432,-0.9122135632,-0.08161979534,-0.1413740705982,-0.9372176254,-0.8731736074,-0.8109540256,-0.9218764478,-0.4019759318,-0.4678863378,-0.9467334764,-0.9246495196,-0.5696551714,0.25226775306,-0.889523806,0.018449461946,-0.6307692284,0.14607536673
"103","WALKING",13,13,4,13,4,0.275883130350877,-0.0185660651947368,-0.169683939619298,0.10595448464386,-0.076088435985614,0.366466123789474,0.910855709298246,-0.283658580877193,0.382775204175439,0.425074475385965,0.154468238298246,0.266275231824561,0.0809590227198246,0.00308364501403509,-0.036692641245614,0.104110525852632,-0.0288047658192982,0.414628414666667,-0.0174207634701754,-0.0798472502663158,0.396957450087719,-0.120779179385965,0.00539586041578947,0.00818964037631579,-0.0966598593263158,-0.0319849271912281,0.195683323021053,0.0268711692838596,-0.0761996828070175,0.0452947586368421,-0.0761996828070175,0.0452947586368421,-0.0907267406210526,0.0374022328315789,0.203558301782456,-0.192200367352632,0.357741721666667,-0.288090321992982,-0.120387329029825,-0.00895390317017544,-0.335030121052632,0.0955150666694737,-0.890451160877193,-0.859234738421053,-0.683491539824561,-0.89351670877193,-0.290460801694737,-0.0439195137368421,-0.893594549824561,-0.771493613719298,-0.67404284122807,-0.898065877017544,-0.192856474047368,-0.256213554508772,-0.884796737192982,-0.902404127894737,-0.705989109824561,0.253532325631579,-0.876357557368421,0.118031208750877,-0.800269901754386,0.302576933403509
"104","WALKING",14,14,4,14,4,0.271959598644068,-0.0217785380966102,0.090557651479661,-0.0820793327949152,-0.296726626711864,-0.180901369491525,0.802973961525424,-0.270314822881356,0.611048535254237,0.27913150620339,0.122714911525424,-0.489370277491525,0.0720877913452542,0.024116023559322,0.181951030067797,0.0593528996501695,0.0300210834694915,-0.197586519464085,-0.00347655062271186,-0.0829682847966102,0.0129036331022034,-0.409680229288136,-0.220924115966102,0.436440533728814,-0.110656054802153,-0.0438969529084746,0.253419101983051,-0.0202983788508475,-0.212658291118644,0.0868635245474576,-0.212658291118644,0.0868635245474576,-0.0429894934033898,0.0551096978355932,-0.0726707709084746,-0.0924524472271187,0.194539386138983,-0.120328583413559,-0.155101578727119,-0.0492831760755932,-0.421498172542373,-0.174601844847458,-0.879232909661017,-0.877969239661017,-0.436199129152542,-0.918912421525424,-0.472360616779661,-0.376766600508475,-0.886266298813559,-0.856788668983051,-0.78861568440678,-0.916240169322034,-0.508595851864407,-0.215894949525424,-0.959761573728814,-0.912165872711864,-0.786090007457627,-0.0368327907423729,-0.904223831694915,0.164708200554237,-0.847892224576271,-0.0398346768694915
"105","WALKING",15,15,4,15,4,0.273899207962963,-0.0170809740090741,0.0669630849722222,-0.205789115537037,-0.0132568662407407,0.0736058444444444,0.951524391481481,-0.233918282592593,0.563417029074074,0.167846969555556,-0.158953831074074,-0.0216657263148148,0.0897770721666667,0.00890588563518519,0.277639415196296,-0.21287863965,0.243818426635185,0.0561447573462963,-0.0554883847662963,-0.06124278833,0.500340852722222,-0.332186463814815,-0.0569814262222222,0.15175357944037,-0.0776692754648148,-0.0552536572125926,0.179105126555556,0.0894134618872222,-0.113714823713519,0.0685009069890741,-0.113714823713519,0.0685009069890741,-0.0110113383425926,-0.0080160416037037,-0.256125603314815,0.124805389481481,0.0955665175664445,-0.0123890931772222,0.044847879742037,-0.373582685425926,-0.31744092037037,0.111321097159074,-0.951028513703704,-0.952297560555556,-0.876505038703704,-0.969421421851852,-0.39082198537037,-0.0669378062222222,-0.952025798333333,-0.929981515925926,-0.923949500555556,-0.967050242592593,-0.253399360296296,-0.535422096111111,-0.961027236296296,-0.950127717407407,-0.825031927592593,0.0782256056231481,-0.885361548333333,0.0164170631888889,-0.544159542777778,-0.04588148655205
"106","WALKING",16,16,4,16,4,0.276023564509804,-0.0204286929452941,-0.0529384568070588,0.0157411747196078,-0.201364456835294,0.0358669439215686,0.925981326078431,-0.0668246472745098,0.584781210196078,-0.027216504,0.350611703313725,-0.0579062091176471,0.0770223771764706,0.00968444678235294,-0.0186075430588235,0.104474569592157,-0.0942565419372549,0.0105580647058823,-0.0151721912792157,-0.0695955689607843,0.372787889745098,0.101121277684314,0.120227280205882,-0.0510257607843137,-0.110917348282353,-0.0433876843176471,-0.0533097023705882,0.132374227789608,-0.120074825448235,0.124662725686275,-0.120074825448235,0.124662725686275,-0.0896160787058824,0.0951923046647059,0.0482542118615686,-0.105958048921765,0.187197423270588,-0.179733824188235,-0.000599118309803921,-0.126430140745098,-0.394790433529412,-0.321500667843137,-0.917249648235294,-0.848956206666667,-0.64175235745098,-0.927034764313725,-0.44140618254902,-0.454270822156863,-0.936111813137255,-0.876877976666667,-0.726193992745098,-0.937902976862745,-0.59574648627451,-0.619731930392157,-0.978998474705882,-0.965984601372549,-0.610547666078431,0.175600477686275,-0.876750696862745,0.0921999142870588,-0.691302161176471,0.179727428509804
"107","WALKING",17,17,4,17,4,0.272341855245902,-0.0184875403339344,-0.270490016185246,0.0307078493032787,-0.120973546477049,0.271033255213115,0.92811236852459,-0.179927382704918,0.524893852131148,0.308528278762295,0.265011680063115,0.0287191512573771,0.0773188580032787,0.0130098548360656,0.0377540918137705,0.0935798280868853,-0.058685739595082,0.0304379371934426,-0.00922265519180328,-0.0839773343770492,0.377259361557377,-0.41279466004918,-0.360299042114754,0.114591349836066,-0.109959237927869,-0.0379251328622951,-0.287384535321311,0.0586680116762295,-0.0488507548842623,0.037479603945082,-0.0488507548842623,0.037479603945082,-0.00441525532442623,0.0353108186987541,0.312501426311475,-0.306085840704918,0.358079606918033,-0.245797013655738,-0.218752596262295,-0.00318886504754098,-0.360991674918033,-0.0650267622126229,-0.95352113442623,-0.936185844098361,-0.720966872786885,-0.961011802622951,-0.423446094590164,-0.194232721737705,-0.956481347377049,-0.907886425573771,-0.804074850491803,-0.961582353770492,-0.40771670852459,-0.490166286557377,-0.970871129672131,-0.964792857868852,-0.720746184918033,0.174349227754098,-0.9047619,0.0274103270236066,-0.758722153606557,0.351564688770492
"108","WALKING",18,18,4,18,4,0.273887758571429,-0.0178023631866071,-0.1048659923375,-0.223904469607143,-0.133505347933214,0.287613406785714,0.92386524875,-0.254317085892857,0.493232459285714,-0.0103351082857143,-0.0431719760053571,-0.0955170849821429,0.0767524278392857,0.0282745481892857,-0.0939658900267857,0.0495548872267857,0.155563489696429,0.103807919607143,-0.0399399716026786,-0.0613727362975,0.335081621678571,-0.230798650603571,0.0164886327321429,0.167294092660714,-0.0966435295642857,-0.0433771125875,-0.141751680107143,-0.0287250963035714,-0.134388587828571,0.0837241439214286,-0.134388587828571,0.0837241439214286,0.0158154284803571,0.0275345903964286,0.0133211408648214,-0.0654397877375,0.288981962232143,-0.141320170203571,-0.069568142225,-0.254836191769643,-0.37147515625,-0.24360627125,-0.95160700125,-0.941900375178571,-0.825927820714286,-0.950959585357143,-0.414797154464286,-0.361908549464286,-0.954254952321429,-0.931820355535714,-0.891602728035714,-0.95420217,-0.609673434464286,-0.570898150714286,-0.984028150714286,-0.97484184,-0.491379308035714,0.131646853132143,-0.878117910535714,0.0893293589464286,-0.616300364821429,0.17563858115
"109","WALKING",19,19,4,19,4,0.273931172307692,-0.0191773587903846,-0.109376002519231,-0.148418129446154,-0.379770891653846,0.102414310929231,0.935222559230769,-0.2233381,0.263259762423654,0.221231141653846,0.0916202989088462,0.00119991376923077,0.0822246284461538,0.0144113482019523,-0.00252332724288461,0.0446061187691154,-0.0904781213653846,-0.110241386096154,-0.0274970979894231,-0.0751569333730769,0.487527076730769,-0.404647407807692,0.134469445765385,0.0722994445826923,-0.0832353261384615,-0.0307128442115385,-0.0257575388711538,-0.243451704071154,-0.0332477739119231,0.0404050920826923,-0.0332477739119231,0.0404050920826923,-0.0125970434019231,-0.0237496620865385,-0.00489240847942308,-0.0946798149615385,0.293400209365385,-0.275259085615385,-0.00248416421134615,-0.0840015464711538,-0.0299815666923077,0.169258575663077,-0.711456709096154,-0.795190288846154,-0.655616415192308,-0.665561688384615,0.0336380997853846,0.0107318703980769,-0.713980371923077,-0.659090097884615,-0.593328298653846,-0.682561689326923,0.228142361865385,-0.0973549846596154,-0.854629376730769,-0.83715089275,-0.367374001903846,0.307394950576923,-0.860805858076923,0.124998092238462,-0.5887573975,0.174359231311538
"110","WALKING",20,20,4,20,4,0.272589336470588,-0.021199992245098,0.117045709521569,-0.267356558411765,-0.398864653921569,0.324568520590196,0.899965205686274,-0.344443913137255,0.535917883921569,0.396726563058824,0.0418127513529412,0.363529087560784,0.0841234323137255,-0.0210619558882353,0.0758982507137255,-0.356537227666667,-0.445592710941176,0.341932884627451,-0.0234104225980392,-0.074105054612549,0.0136011065117647,-0.109651156573922,0.000193380833333332,0.217787259905882,-0.0679992365372549,-0.0514175758627451,0.0270712534803922,0.304535231058824,0.0155644026913137,0.0410811854319608,0.0155644026913137,0.0410811854319608,-0.074225471672549,0.177190251560784,0.0229840850313725,-0.023671213245098,0.150018625354118,-0.0779607977019608,-0.353425136235294,0.182403665072549,-0.147404272166667,0.403465950921569,-0.850267518627451,-0.85637512254902,-0.703860917843137,-0.876078048235294,-0.138717234372549,0.157933952294118,-0.86249329627451,-0.818317379607843,-0.72787570627451,-0.876693280588235,-0.0936248686019608,0.0310145965868627,-0.920865149803922,-0.899179364117647,-0.66328600372549,0.291882701372549,-0.879240581960784,0.0864817772705882,-0.618903971176471,0.206699112843137
"111","WALKING",21,21,4,21,4,0.279183526730769,-0.0181610317526923,0.103640325394231,-0.301797330134615,-0.113765424561538,0.423917522307692,0.862524800961538,-0.370984549423077,0.579789773269231,0.3725208695,0.170502576269231,0.0574258230538462,0.0782251820211538,0.00235197553846154,-0.0741482672903846,-0.322098005942308,0.124733105153846,0.284042598776923,-0.0459323393842308,-0.0590294439942308,0.468581845576923,0.152279691125,-0.00626169284423077,0.557835655192308,-0.0868767709153846,-0.0515650260576923,0.0537401171519231,0.609547762307692,0.02626527122,-0.02060321365,0.02626527122,-0.02060321365,0.0148224588582692,0.0188281412307692,0.220909033307692,-0.1753830704,0.268939848096154,-0.186820678273077,-0.151871189738462,-0.0391896707692308,-0.273496158519231,0.0338465813711538,-0.913878090576923,-0.895320835192308,-0.652629880961539,-0.905253506346154,-0.200442011365385,-0.112564739084615,-0.916919001153846,-0.841062380576923,-0.738575752307692,-0.909265405,-0.246657382884615,-0.371744086730769,-0.942417088846154,-0.897361171730769,-0.713527850384615,0.232789920596154,-0.873626370576923,0.201672106271154,-0.801775143461538,0.385567790384615
"112","WALKING",22,22,4,22,4,0.27886459,-0.0167213607957174,0.088443499576087,-0.337199611956522,-2.89014347826087e-05,0.379935765217391,0.936096410434783,-0.259644937173913,0.424202006521739,-0.0790186507717391,-0.0737097731956522,-0.0536952095,0.0627777634002174,0.0356746339782609,-0.0209552496640435,-0.300202129065217,0.0337593153108696,0.3213130175,0.0007771571,-0.0960880731804348,0.701244685434783,-0.396924819565217,-0.125307758756522,0.461169718478261,-0.132977562363043,-0.0321910702173913,-0.0377827791956522,0.0592881578608696,0.119532307193478,-0.104417379608696,0.119532307193478,-0.104417379608696,-0.00274690829565218,-0.209934718161304,0.0394735073173913,-0.166645044552174,0.27526629776087,-0.290590381065217,-0.186828295261087,0.174156814484783,-0.0994928588891304,0.145367520371739,-0.825480766086957,-0.863719164565217,-0.711337696086957,-0.778784008913043,-0.0367047077608696,0.159995613695652,-0.821375205869565,-0.740215369782609,-0.727397819347826,-0.78545132,-0.144648652152174,-0.501176901956522,-0.808076774130435,-0.854228176304348,-0.374812589130435,0.368620829130435,-0.87301587,0.0976461805652174,-0.628762541521739,0.210282322456522
"113","WALKING",23,23,4,23,4,0.273211884237288,-0.0183618711932203,-0.314461323220339,-0.179622268220339,-0.31153566440678,0.411438087966102,0.939809688644068,-0.16176137,0.356503374745763,0.225890138947119,0.153743696894915,0.315350021508475,0.0987319085964407,0.0148955926864407,0.358370622135593,-0.424686872559322,-0.443823588474576,0.424510017220339,-0.0631156870355932,-0.0640197920966102,0.407586712322034,-0.27703267779661,-0.267260500288136,0.0852009229491525,-0.0578128239067797,-0.0516704755661017,-0.143576550576271,-0.22067832709322,0.0109956150016949,0.0944728072237288,0.0109956150016949,0.0944728072237288,0.169479918028814,0.0293523129949153,0.443797017457627,-0.244782255067797,0.502960045932203,-0.068712911459322,-0.632428682881356,-0.00723777145084746,-0.275404187920339,-0.0724367317966102,-0.813470398474576,-0.773254607627119,-0.322632848983051,-0.832742977457627,-0.290410454881356,-0.155488720747458,-0.816724793559322,-0.668733461601695,-0.173866619767458,-0.834681771525424,-0.337619203050847,0.195569461920339,-0.921881529322034,-0.882391285762712,-0.729982467627119,0.281811709254237,-0.921980088644068,0.15173584590678,-0.863537595423729,0.409521611525424
"114","WALKING",24,24,4,24,4,0.276980816034483,-0.0225446400534483,-0.216370789160345,-0.0938877844775862,-0.1946635225,0.428635771896552,0.95970108137931,-0.115116241810345,0.451938350172414,0.257301450744828,0.0672712401896552,-0.0687887862637931,0.0731938975362069,0.0121254591034483,0.125389639753448,-0.213956852093276,-0.218745230899483,0.437717756724138,-0.0545126870724138,-0.0658435879913793,0.119869063593103,-0.0432950069189655,-0.0851244136104483,0.0470588802931034,-0.0625311679982759,-0.0502895008551724,-0.206190967186207,0.143533057936207,-0.141343835586207,0.132530984856897,-0.141343835586207,0.132530984856897,0.011067373244569,0.0667307924424138,0.241070644456897,-0.199253459760345,0.359937292603448,-0.154033794837931,-0.398562003568966,0.0486127311758621,-0.492419802586207,-0.203193741396552,-0.934962577413793,-0.906535195689655,-0.742163046034483,-0.946551359827586,-0.509628168793103,-0.352829307068966,-0.941313894482759,-0.884603718793103,-0.771364722068966,-0.950431997758621,-0.468295081206897,-0.479841432931034,-0.976498062068965,-0.958784958793103,-0.713436386206897,0.153588267505862,-0.9047619,0.102850167901724,-0.693191866724138,0.351492001672414
"115","WALKING",25,25,4,25,4,0.278992759054054,-0.0186477624716216,-0.219937149527027,0.0684333594851351,-0.0205674382635135,0.0275081593412162,0.937483114459459,-0.127315870743243,0.474710527432432,0.391221260460811,-0.606899643972973,-0.171284175416216,0.0721720712281081,0.00351115201418919,0.0570154227702703,-0.0222797417163514,0.190892403635135,-0.190605446454459,-0.0156305378067568,-0.0820768065347297,-0.0335522045459459,-0.647818525675676,0.0787822622648649,-0.0145232832702703,-0.102377269321622,-0.0398986518064865,-0.13770039057973,-0.144085791735135,-0.120229606521622,0.00586897488648649,-0.120229606521622,0.00586897488648649,0.0690094756710811,0.0078737128627027,-0.413773355945946,0.284061291945946,0.00271529874189189,-0.0451654560972973,0.161720924290541,-0.334892213702703,-0.609038908918919,-0.251880271094595,-0.975246549459459,-0.96361603,-0.833432528378378,-0.978213072297297,-0.625595376891892,-0.43445519972973,-0.977576892432432,-0.952916323243243,-0.903818871756757,-0.979016501486486,-0.411909719594595,-0.678750350135135,-0.986840364189189,-0.979751659054054,-0.66169618027027,0.0526493104482432,-0.906048901621622,0.135338842345946,-0.673596673918919,-0.151513801493243
